ID do hospedeiro;nome do hospedeiro;Cidade;Bairro;Tipo de Imovel;pre�o;minimo de noite;numero de avalia��es;ultima avalia��o;avalia��es por m�s;contagem calculada de listagens de hospede;disponibilidade 365;;
11672284;Hea;Brooklyn;Bushwick;Private room;250;2;0;;;2;97;;
46072382;Abigail;Brooklyn;Bushwick;Entire home/apt;107;4;1;01/03/2019;0.23;1;0;;
14743889;Kellie;Brooklyn;Bedford-Stuyvesant;Private room;46;1;18;01/07/2019;3.33;1;16;;
179679;Ginger;Brooklyn;Williamsburg;Entire home/apt;175;2;4;19/05/2019;0.99;3;14;;
40160805;Cherokee;Queens;Flushing;Entire home/apt;159;3;1;30/06/2019;1;1;78;;
27974952;Alex;Brooklyn;East Flatbush;Shared room;31;30;0;;;7;365;;
238685151;Damir&Sanela;Queens;Astoria;Entire home/apt;115;1;30;06/07/2019;5.81;1;85;;
94049573;Anthony;Manhattan;East Harlem;Private room;75;1;16;01/07/2019;4.80;1;199;;
120974332;Jessi;Manhattan;East Harlem;Private room;50;2;6;18/06/2019;1.10;2;5;;
49725053;Steve;Manhattan;Tribeca;Private room;149;1;6;05/06/2019;1.70;1;336;;
15402077;Brijette;Manhattan;East Village;Private room;84;2;0;;;1;0;;
12470243;Nicolina;Brooklyn;Bushwick;Private room;50;15;0;;;1;0;;
238733096;Roy;Queens;Richmond Hill;Entire home/apt;175;2;7;23/06/2019;2.88;2;345;;
61875246;Carolyn;Queens;Whitestone;Private room;65;1;14;30/06/2019;4.77;2;5;;
238748653;Sam;Manhattan;Murray Hill;Private room;90;7;5;15/05/2019;1.06;1;8;;
7700456;Seema;Manhattan;Washington Heights;Entire home/apt;89;7;0;;;1;1;;
238750007;Hamilton;Manhattan;Harlem;Entire home/apt;145;4;20;02/07/2019;3.66;3;310;;
2582224;Daniel;Manhattan;East Village;Entire home/apt;150;5;1;30/04/2019;0.43;1;249;;
220480440;Erica And Jose;Queens;Glendale;Private room;50;2;18;07/06/2019;3.60;2;127;;
68717996;David;Manhattan;Upper East Side;Private room;87;4;11;05/07/2019;2.02;1;46;;
5704932;Victor;Bronx;Fordham;Private room;65;2;7;01/04/2019;1.28;3;110;;
7261749;Michelle;Brooklyn;Prospect-Lefferts Gardens;Private room;30;4;2;03/07/2019;0.81;1;6;;
238750007;Hamilton;Manhattan;Harlem;Entire home/apt;145;4;17;01/07/2019;3.09;3;265;;
155691688;Bonnie;Manhattan;Hell's Kitchen;Entire home/apt;225;1;19;06/07/2019;5.64;1;50;;
209940785;Stephen;Manhattan;Harlem;Shared room;100;1;1;14/02/2019;0.21;1;90;;
56403037;Jane;Queens;Woodhaven;Private room;42;1;16;24/06/2019;3.36;3;121;;
236671534;Eva;Brooklyn;Brooklyn Heights;Entire home/apt;75;3;1;20/02/2019;0.21;1;94;;
169318289;Marla;Manhattan;Gramercy;Entire home/apt;90;1;11;23/06/2019;2.31;1;89;;
107434423;Blueground;Manhattan;Midtown;Entire home/apt;267;30;0;;;232;188;;
162280872;Izi;Manhattan;Upper East Side;Entire home/apt;140;30;1;19/04/2019;0.37;13;276;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;2;16/06/2019;1.46;32;337;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;09/06/2019;1;32;333;;
238779678;Dustin;Manhattan;East Village;Private room;73;30;1;30/04/2019;0.43;9;332;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;347;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;342;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;356;;
157896836;Emily;Brooklyn;Greenpoint;Private room;48;1;1;10/02/2019;0.20;1;0;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;364;;
2559194;Francesca;Brooklyn;Greenpoint;Private room;100;14;0;;;1;188;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;21/06/2019;1;32;342;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;16/06/2019;1;32;346;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;03/06/2019;0.83;32;325;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;317;;
2970272;Gretchen;Brooklyn;Crown Heights;Private room;80;2;0;;;1;0;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;25/06/2019;1;32;341;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;16/06/2019;1;32;365;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;329;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;317;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;317;;
30214212;Michael;Brooklyn;Williamsburg;Entire home/apt;100;28;3;30/05/2019;0.90;1;258;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;317;;
105344359;Michelle;Manhattan;Midtown;Entire home/apt;120;2;4;31/03/2019;0.77;1;0;;
80500739;Janet;Brooklyn;Greenpoint;Private room;115;1;19;06/07/2019;5.33;1;345;;
238894847;Ofrit;Brooklyn;Bedford-Stuyvesant;Entire home/apt;200;2;11;01/07/2019;3.33;1;269;;
238953933;Claudia;Brooklyn;South Slope;Entire home/apt;110;1;48;23/06/2019;9.93;1;250;;
5704932;Victor;Bronx;Fordham;Private room;65;2;6;25/06/2019;1.18;3;77;;
238957303;Gui;Brooklyn;Bedford-Stuyvesant;Private room;57;2;17;28/06/2019;3.31;3;146;;
799317;Michael;Brooklyn;Williamsburg;Entire home/apt;175;3;1;11/02/2019;0.20;1;0;;
238957303;Gui;Brooklyn;Bedford-Stuyvesant;Private room;44;2;26;25/06/2019;4.94;3;118;;
29394295;Samara;Manhattan;East Harlem;Private room;80;3;0;;;1;0;;
238957303;Gui;Brooklyn;Bedford-Stuyvesant;Private room;44;2;13;26/06/2019;2.58;3;162;;
24294060;Simon;Queens;Elmhurst;Private room;80;3;0;;;1;364;;
6833598;Timothy;Brooklyn;Bedford-Stuyvesant;Entire home/apt;99;2;13;05/07/2019;3.98;1;182;;
238975559;Antoaneta;Queens;Woodside;Entire home/apt;250;2;12;07/07/2019;2.81;1;137;;
237336458;Thomas;Manhattan;Chelsea;Private room;99;12;3;11/02/2019;0.60;4;19;;
237336458;Thomas;Manhattan;Chelsea;Private room;99;10;1;17/02/2019;0.21;4;31;;
140338526;Kenneth;Brooklyn;Park Slope;Private room;50;5;0;;;1;0;;
139838320;Bismillah;Brooklyn;Bedford-Stuyvesant;Entire home/apt;86;2;19;25/06/2019;3.54;2;284;;
235774051;Satoh;Manhattan;Theater District;Entire home/apt;519;2;10;26/06/2019;1.86;1;165;;
49289095;John;Queens;Woodside;Private room;75;1;0;;;1;138;;
96810536;Chandtisse;Brooklyn;Gowanus;Private room;65;2;22;06/07/2019;4.23;3;156;;
200239515;Shogo;Queens;Sunnyside;Private room;37;30;1;20/05/2019;0.60;15;0;;
8754633;Aleksei;Manhattan;East Harlem;Private room;65;2;8;30/06/2019;2.79;1;8;;
14501609;Zebin;Queens;Richmond Hill;Private room;40;2;18;14/06/2019;3.44;1;30;;
1340740;Brian;Brooklyn;South Slope;Private room;65;7;0;;;1;19;;
105762561;Kim;Queens;Jamaica;Private room;65;2;2;29/04/2019;0.75;3;319;;
239004977;Jess;Queens;Queens Village;Private room;80;1;0;;;1;0;;
238955568;George;Brooklyn;Kensington;Private room;40;2;20;10/06/2019;3.80;1;6;;
215577249;Charlie And Selena;Brooklyn;Bushwick;Private room;65;2;11;20/06/2019;2.24;8;345;;
22188;Laura;Manhattan;Upper West Side;Private room;130;2;0;;;2;154;;
239035419;Maetika;Queens;Woodside;Private room;70;1;0;;;1;5;;
192741854;Bethany;Brooklyn;Bedford-Stuyvesant;Entire home/apt;120;2;17;23/06/2019;3.75;2;214;;
27547703;Brent;Brooklyn;Brooklyn Heights;Entire home/apt;110;2;2;09/06/2019;0.53;1;0;;
320428;David;Manhattan;Upper West Side;Entire home/apt;142;7;5;08/06/2019;1.17;1;214;;
15437944;Chelsea;Brooklyn;Williamsburg;Private room;100;2;0;;;1;0;;
33614329;Walter;Brooklyn;Bushwick;Entire home/apt;159;1;12;29/06/2019;3.03;4;259;;
239088720;Stephanie;Bronx;Throgs Neck;Private room;40;3;11;25/05/2019;2.06;1;0;;
238750007;Hamilton;Manhattan;Harlem;Entire home/apt;199;2;0;;;3;0;;
80111968;Joe;Brooklyn;Downtown Brooklyn;Private room;49;3;1;17/02/2019;0.21;1;0;;
3734323;Colin;Brooklyn;Bushwick;Private room;49;2;15;22/06/2019;2.80;3;0;;
181346298;Tyqua;Manhattan;Lower East Side;Private room;75;1;3;30/06/2019;2.81;1;364;;
239116505;Alexis;Brooklyn;Bushwick;Private room;38;3;1;12/02/2019;0.20;1;0;;
98214533;Edwin’S Place;Staten Island;Huguenot;Entire home/apt;75;2;20;07/07/2019;4.38;2;229;;
98214533;Edwin’S Place;Staten Island;Huguenot;Entire home/apt;100;2;11;06/07/2019;2.09;2;259;;
207913076;Fabrice;Brooklyn;Brownsville;Private room;70;2;3;16/05/2019;0.64;1;325;;
8803552;Ursula;Brooklyn;Bedford-Stuyvesant;Private room;95;3;0;;;1;179;;
161769990;William;Brooklyn;Bedford-Stuyvesant;Private room;50;5;2;20/03/2019;0.54;2;0;;
49988341;Chris;Bronx;Wakefield;Private room;41;1;0;;;1;163;;
598896;Su;Brooklyn;Williamsburg;Private room;90;2;0;;;2;184;;
10914119;Jules;Brooklyn;Williamsburg;Entire home/apt;190;4;4;31/05/2019;1.05;1;187;;
239168415;Christine;Manhattan;Financial District;Private room;119;3;4;10/05/2019;1.15;1;26;;
213760419;Ken;Brooklyn;Greenpoint;Private room;110;2;5;24/06/2019;1.61;1;82;;
179136567;Ro;Manhattan;East Harlem;Entire home/apt;185;1;0;;;1;0;;
187487947;Diego;Brooklyn;Greenpoint;Entire home/apt;68;1;20;01/06/2019;3.82;6;0;;
2707591;Lívia;Brooklyn;Williamsburg;Private room;95;1;6;01/07/2019;1.28;1;200;;
9736997;Esteban;Manhattan;East Village;Entire home/apt;113;1;20;20/06/2019;3.85;1;96;;
51186155;Cherry;Queens;Flushing;Entire home/apt;45;1;51;04/07/2019;9.39;1;49;;
96086378;Ashley;Manhattan;Midtown;Entire home/apt;699;1;1;23/04/2019;0.39;2;333;;
21019302;Bobby And Ruth;Brooklyn;Bedford-Stuyvesant;Entire home/apt;200;2;15;05/07/2019;3.69;1;300;;
129079212;Dana;Manhattan;Midtown;Entire home/apt;799;5;3;04/06/2019;1.73;1;346;;
239276795;FabioeMarco;Manhattan;Washington Heights;Private room;42;3;9;28/04/2019;2.00;1;1;;
53300414;Monica;Brooklyn;Gowanus;Private room;95;1;4;16/06/2019;0.93;2;59;;
215385823;Az;Queens;Jamaica Hills;Entire home/apt;275;1;11;06/07/2019;7.50;2;280;;
29301386;Saya;Brooklyn;Williamsburg;Private room;85;2;16;01/07/2019;3.27;1;11;;
9472223;Arthur;Manhattan;Morningside Heights;Entire home/apt;79;3;0;;;3;0;;
15977;Alicia;Manhattan;Harlem;Private room;60;7;6;16/05/2019;1.32;1;254;;
237718748;Cassandra;Manhattan;East Village;Private room;90;5;1;23/03/2019;0.28;1;0;;
225011474;Vicente;Manhattan;Midtown;Entire home/apt;250;1;41;23/06/2019;7.64;1;125;;
239351588;A;Brooklyn;Crown Heights;Private room;75;1;12;02/05/2019;2.54;1;0;;
1746041;Jean-Yves;Brooklyn;Greenpoint;Entire home/apt;450;3;5;13/06/2019;1.06;1;43;;
115075522;Christian;Manhattan;Harlem;Entire home/apt;225;1;13;01/07/2019;3.22;1;83;;
239375612;Rebekah;Brooklyn;Bushwick;Private room;30;1;3;31/03/2019;0.62;1;0;;
384430;Eric;Brooklyn;Midwood;Private room;120;30;0;;;1;252;;
239383641;Jc;Manhattan;Hell's Kitchen;Private room;80;1;30;29/06/2019;5.73;1;183;;
137725101;Wayne Keith;Brooklyn;Crown Heights;Entire home/apt;100;2;0;;;1;12;;
131647128;Emily;Manhattan;Upper West Side;Entire home/apt;275;30;0;;;25;329;;
183886601;Lee;Manhattan;Inwood;Entire home/apt;175;30;1;18/03/2019;0.27;2;8;;
131647128;Emily;Manhattan;Upper West Side;Entire home/apt;300;30;0;;;25;288;;
131647128;Emily;Manhattan;Upper West Side;Entire home/apt;300;30;0;;;25;341;;
7958766;Sammy;Brooklyn;Bath Beach;Entire home/apt;99;2;17;30/06/2019;3.78;1;20;;
51596474;Antony;Brooklyn;Gravesend;Shared room;20;7;2;21/04/2019;0.56;12;0;;
815436;Ray;Brooklyn;Park Slope;Entire home/apt;135;2;33;06/07/2019;6.31;1;9;;
19408182;Drew;Manhattan;Little Italy;Private room;120;3;3;15/06/2019;0.70;1;10;;
57885474;Shully'S;Bronx;Wakefield;Entire home/apt;289;2;14;07/07/2019;2.96;2;356;;
20181084;Farouk;Manhattan;Harlem;Private room;60;3;7;25/05/2019;2.16;1;199;;
239427202;Maudry-Beverley;Brooklyn;Bedford-Stuyvesant;Entire home/apt;160;2;22;07/07/2019;4.71;1;289;;
78643953;Daniel;Brooklyn;Bushwick;Entire home/apt;149;3;19;08/07/2019;4.52;2;231;;
234396332;Joy;Queens;East Elmhurst;Entire home/apt;99;1;19;07/07/2019;4.01;2;143;;
1919392;Demi;Manhattan;East Village;Entire home/apt;100;1;11;24/06/2019;2.13;1;0;;
219727469;Marcelo;Brooklyn;Bedford-Stuyvesant;Private room;75;1;15;09/05/2019;3.06;4;52;;
86078176;Nicole;Manhattan;Hell's Kitchen;Private room;120;2;0;;;1;0;;
239517667;George;Brooklyn;Williamsburg;Entire home/apt;199;2;20;23/06/2019;3.73;1;61;;
239519185;Raphael;Manhattan;Hell's Kitchen;Private room;70;1;30;10/06/2019;6.08;2;193;;
224414117;Gabriel;Manhattan;Hell's Kitchen;Private room;299;1;0;;;30;363;;
224414117;Gabriel;Manhattan;Hell's Kitchen;Private room;299;1;0;;;30;365;;
4094038;Alex;Brooklyn;Williamsburg;Private room;75;2;16;06/06/2019;4.29;4;25;;
12166574;Jordy;Brooklyn;Bushwick;Entire home/apt;120;2;4;28/05/2019;0.85;1;14;;
6902218;Christele;Brooklyn;Red Hook;Entire home/apt;250;3;0;;;1;1;;
195654382;Gul;Brooklyn;Sheepshead Bay;Private room;60;1;4;06/07/2019;0.90;1;77;;
67384934;Ifrat;Brooklyn;Flatbush;Private room;75;2;4;19/05/2019;1.40;1;5;;
237250378;Jeff;Manhattan;Kips Bay;Entire home/apt;276;3;12;07/06/2019;2.42;1;277;;
22337277;Zoey;Manhattan;Little Italy;Entire home/apt;130;13;3;07/05/2019;1.32;1;20;;
89181972;Lexx;Bronx;Bronxdale;Private room;50;1;14;05/07/2019;2.96;1;206;;
239571340;Alice;Manhattan;Hell's Kitchen;Private room;180;1;0;;;1;83;;
37412692;Kim;Manhattan;Midtown;Entire home/apt;115;30;0;;;4;362;;
17062221;Vanessa;Manhattan;Kips Bay;Entire home/apt;260;3;6;03/06/2019;1.31;2;173;;
24425582;Artur;Brooklyn;Williamsburg;Entire home/apt;128;2;13;23/06/2019;2.50;1;27;;
22023754;Joshua;Manhattan;Harlem;Private room;75;2;1;22/06/2019;1;1;22;;
158054102;Beverly;Manhattan;Harlem;Private room;60;2;1;23/06/2019;1;3;71;;
135858587;Daniel;Brooklyn;Crown Heights;Private room;70;1;8;05/07/2019;2.53;1;75;;
239605688;Sue;Manhattan;Upper East Side;Entire home/apt;150;1;0;;;1;0;;
236334741;Wendy;Staten Island;Rosebank;Entire home/apt;100;1;47;23/06/2019;9.10;1;151;;
26923225;Meg;Brooklyn;Clinton Hill;Private room;36;28;2;25/03/2019;0.46;1;0;;
;;;;;;;;;;;;;
Candia;Queens;Edgemere;4.059.555;99;3;5;14/06/2019;3.41;2;246;;;
239644931;Tonya;Manhattan;Kips Bay;Private room;355;2;6;31/03/2019;1.13;1;312;;
239142480;Lucas;Manhattan;Chinatown;Private room;75;1;0;;;1;0;;
104859044;Shiya;Brooklyn;Crown Heights;Private room;35;2;7;26/03/2019;1.40;1;0;;
15652930;Ferhat;Manhattan;Harlem;Entire home/apt;211;3;21;04/07/2019;4.47;1;30;;
12872707;Elizaveta;Brooklyn;Bedford-Stuyvesant;Private room;40;4;0;;;1;0;;
10257350;Mauricio;Manhattan;Washington Heights;Private room;55;2;8;19/06/2019;2.29;2;44;;
27867038;L;Brooklyn;East New York;Entire home/apt;62;1;11;22/06/2019;3.11;1;351;;
161657326;Rachael Lee;Brooklyn;Bedford-Stuyvesant;Private room;37;3;1;16/02/2019;0.21;1;0;;
196935380;Prosper;Brooklyn;Flatbush;Private room;80;2;0;;;1;88;;
157310194;Asia;Brooklyn;Williamsburg;Private room;60;2;16;04/07/2019;3.78;1;116;;
65631015;Sonia;Brooklyn;Bedford-Stuyvesant;Private room;75;2;2;30/03/2019;0.42;1;33;;
186251769;Bibiane;Brooklyn;Bedford-Stuyvesant;Entire home/apt;110;1;19;07/07/2019;5.04;1;34;;
11630930;Elizabeth;Manhattan;Upper West Side;Shared room;60;1;17;01/07/2019;3.59;1;39;;
51414586;Robert;Brooklyn;Fort Greene;Entire home/apt;225;3;4;06/07/2019;2.14;1;78;;
1185024;Miles And Ruth;Brooklyn;Park Slope;Entire home/apt;100;1;3;16/03/2019;0.61;1;0;;
4955499;Samantha;Queens;Rockaway Beach;Entire home/apt;200;1;4;28/04/2019;1.12;1;124;;
50862159;Ariel;Manhattan;Harlem;Private room;60;2;3;01/04/2019;0.67;1;188;;
230165497;Lara;Manhattan;Nolita;Entire home/apt;199;30;0;;;4;365;;
179661186;Mirjam;Brooklyn;Sheepshead Bay;Private room;61;2;3;01/07/2019;1.48;2;0;;
59073470;Angela;Manhattan;Upper West Side;Entire home/apt;375;2;4;23/05/2019;1.24;1;208;;
16639428;Drew;Brooklyn;Gowanus;Entire home/apt;200;2;10;30/06/2019;4.23;1;218;;
720974;Seble;Brooklyn;Bedford-Stuyvesant;Entire home/apt;120;4;13;07/07/2019;3.28;1;13;;
237015178;Anna;Queens;Astoria;Entire home/apt;144;2;19;06/07/2019;5.33;1;18;;
4499538;Brett;Manhattan;Harlem;Entire home/apt;175;4;6;08/06/2019;1.33;1;0;;
11914004;Kate;Brooklyn;Williamsburg;Private room;50;2;5;07/07/2019;1.06;1;0;;
95444031;Jesse;Brooklyn;Flatbush;Private room;60;7;0;;;1;0;;
104513848;Jor;Manhattan;Chelsea;Entire home/apt;250;3;1;10/06/2019;1;1;60;;
21976589;Benjamin;Manhattan;Lower East Side;Entire home/apt;180;18;3;03/06/2019;0.57;1;22;;
16945810;Rob;Manhattan;SoHo;Entire home/apt;250;3;1;17/04/2019;0.36;1;0;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;0;;;32;317;;
238321374;Eyal;Manhattan;Upper West Side;Private room;60;30;1;16/06/2019;1;32;317;;
238321374;Eyal;Manhattan;Upper West Side;Private room;58;30;0;;;32;317;;
197053492;Lyric At 70 Pine;Manhattan;Financial District;Entire home/apt;309;1;1;19/05/2019;0.59;8;314;;
4383563;Zander;Manhattan;East Village;Entire home/apt;190;2;0;;;1;0;;
237421509;Lisa;Brooklyn;Bedford-Stuyvesant;Private room;55;1;3;08/02/2019;0.58;2;0;;
237421509;Lisa;Brooklyn;Bedford-Stuyvesant;Private room;45;1;2;07/03/2019;0.39;2;0;;
52720583;John;Queens;Jackson Heights;Entire home/apt;115;2;3;10/05/2019;0.84;1;6;;
239851275;Joseph;Brooklyn;Sheepshead Bay;Private room;200;1;0;;;1;363;;
232725253;Jason;Manhattan;Hell's Kitchen;Entire home/apt;199;2;3;23/05/2019;1.13;1;179;;
51551032;Diane;Queens;Astoria;Entire home/apt;50;4;1;30/01/2019;0.19;1;0;;
99695025;Dev;Brooklyn;Williamsburg;Entire home/apt;121;2;1;10/02/2019;0.20;1;0;;
22926868;Xenia;Brooklyn;Sunset Park;Private room;45;13;3;18/04/2019;0.91;3;34;;
10174909;Marine;Brooklyn;Crown Heights;Private room;50;7;0;;;1;0;;
137358866;Kazuya;Queens;Long Island City;Private room;44;30;0;;;103;247;;
239887273;Amanda;Brooklyn;Williamsburg;Private room;75;1;24;03/07/2019;4.62;1;201;;
193954973;Sean;Brooklyn;Williamsburg;Entire home/apt;150;3;7;23/06/2019;2.26;3;86;;
239906704;Adrian;Queens;Woodside;Private room;120;2;0;;;1;365;;
222386455;Herman;Brooklyn;Cypress Hills;Entire home/apt;165;2;18;01/07/2019;3.78;1;61;;
118502740;Mikyla;Queens;Jamaica;Private room;120;2;0;;;1;0;;
57761801;Michael;Manhattan;Chelsea;Entire home/apt;450;90;0;;;1;365;;
5339839;Jodi;Brooklyn;Bedford-Stuyvesant;Entire home/apt;295;7;0;;;1;0;;
16782573;Dorina;Queens;Middle Village;Entire home/apt;115;4;2;09/03/2019;0.44;4;314;;
59616570;Erika;Brooklyn;Bushwick;Private room;55;4;0;;;1;189;;
14656629;Andrew;Brooklyn;Bushwick;Private room;35;3;0;;;1;0;;
50760546;CRNY Monthly Rentals;Manhattan;Murray Hill;Entire home/apt;139;29;0;;;31;130;;
239978864;Patricia;Queens;Jackson Heights;Private room;50;2;20;01/07/2019;4.69;1;167;;
1767221;Yael;Manhattan;Inwood;Private room;48;160;0;;;2;179;;
229110237;Guy;Brooklyn;East New York;Private room;80;2;3;23/06/2019;1.14;1;363;;
240033083;Patrik;Manhattan;Harlem;Private room;70;2;0;;;1;0;;
7964926;Matthew;Brooklyn;Bushwick;Entire home/apt;90;2;19;23/06/2019;3.88;1;53;;
204926318;Bibi;Brooklyn;East Flatbush;Private room;40;30;0;;;1;300;;
240055586;George;Queens;Fresh Meadows;Private room;80;1;38;26/06/2019;7.60;5;29;;
34556469;Zhansaya;Brooklyn;Gravesend;Private room;50;1;0;;;2;0;;
240055586;George;Queens;Fresh Meadows;Private room;55;1;32;30/06/2019;7.50;5;28;;
117930151;Feather Factory Hotel;Queens;Long Island City;Private room;100;1;5;22/06/2019;1.06;2;351;;
238136541;Max;Manhattan;Murray Hill;Entire home/apt;345;30;6;04/05/2019;1.13;1;154;;
14249909;Evan;Manhattan;Chinatown;Private room;169;3;3;19/05/2019;0.67;1;0;;
21836588;Kimberly;Manhattan;Inwood;Entire home/apt;35;1;33;25/06/2019;6.56;1;5;;
5592622;Christina;Queens;Astoria;Private room;65;1;12;01/07/2019;2.55;5;149;;
225025900;Jas;Queens;Ditmars Steinway;Private room;80;1;5;23/06/2019;1.29;2;358;;
866089;Launa;Manhattan;Little Italy;Entire home/apt;250;3;0;;;3;0;;
56656728;Bret;Manhattan;Harlem;Private room;60;5;1;16/02/2019;0.21;5;0;;
96710414;Brandon;Manhattan;Midtown;Entire home/apt;120;2;8;22/06/2019;1.89;1;328;;
70058270;Lucy;Brooklyn;Crown Heights;Entire home/apt;575;3;0;;;4;105;;
37450458;Olivia;Brooklyn;Bedford-Stuyvesant;Entire home/apt;100;2;5;19/06/2019;2.59;2;149;;
230062403;Daniel & Kenzie;Manhattan;East Harlem;Entire home/apt;450;1;12;10/06/2019;2.67;1;325;;
158126190;Oleg;Queens;Sunnyside;Private room;33;7;2;20/02/2019;0.40;1;0;;
36323224;Valentina;Manhattan;Washington Heights;Private room;55;1;17;03/07/2019;3.31;1;30;;
165863135;Amanda;Manhattan;Lower East Side;Private room;80;20;2;19/04/2019;0.48;1;3;;
240194042;Sarita;Manhattan;Harlem;Private room;30;21;0;;;1;0;;
212262028;R R;Brooklyn;Fort Greene;Entire home/apt;160;3;13;23/06/2019;3.10;2;252;;
8503180;Kathy;Manhattan;East Village;Entire home/apt;1500;30;0;;;2;178;;
240203470;Modesta;Queens;Jamaica;Private room;25;1;44;30/06/2019;9.23;1;41;;
240207968;Jocelyn;Manhattan;Upper West Side;Private room;128;30;0;;;2;364;;
238133848;Garry;Manhattan;Midtown;Entire home/apt;450;30;3;24/05/2019;0.58;1;154;;
7352103;Dave;Brooklyn;Bedford-Stuyvesant;Entire home/apt;80;5;2;03/06/2019;0.42;1;0;;
240207968;Jocelyn;Manhattan;Upper West Side;Private room;128;30;0;;;2;1;;
9124906;Chris;Brooklyn;Flatbush;Private room;40;1;1;06/02/2019;0.20;1;0;;
236659049;Yesenia;Brooklyn;Bushwick;Private room;40;1;3;09/04/2019;0.64;4;0;;
48857380;Estefania;Manhattan;East Village;Private room;150;2;4;05/05/2019;1.05;1;0;;
62589092;Chen;Manhattan;Harlem;Private room;53;1;26;20/06/2019;5.03;1;1;;
65786143;Lisa;Brooklyn;Williamsburg;Private room;90;2;11;02/07/2019;2.92;1;83;;
240239465;Okhela;Queens;St. Albans;Entire home/apt;30;2;11;25/05/2019;2.32;2;230;;
187419882;Terrence & Skye;Manhattan;Harlem;Private room;62;1;1;06/05/2019;0.47;3;72;;
67746251;Gasminee;Queens;Ozone Park;Private room;45;1;40;08/07/2019;7.79;4;30;;
240248599;Sapir;Manhattan;Little Italy;Private room;125;3;1;28/04/2019;0.42;1;1;;
138150256;Alejandro;Brooklyn;Greenpoint;Entire home/apt;110;7;1;26/05/2019;0.68;2;23;;
187419882;Terrence & Skye;Manhattan;Harlem;Private room;99;2;18;01/07/2019;3.80;3;72;;
64213111;Meir;Brooklyn;Prospect-Lefferts Gardens;Private room;50;2;0;;;1;0;;
47732926;William;Queens;Rego Park;Entire home/apt;90;1;7;23/06/2019;1.84;1;64;;
67746251;Gasminee;Queens;Ozone Park;Private room;42;1;33;24/06/2019;6.39;4;31;;
158725307;Greg;Manhattan;NoHo;Entire home/apt;400;2;0;;;2;38;;
9898029;Anthony;Brooklyn;East Flatbush;Private room;67;3;0;;;5;357;;
65800377;Benny;Brooklyn;Bushwick;Private room;150;3;0;;;3;28;;
60403058;Maria;Brooklyn;Bedford-Stuyvesant;Private room;60;2;2;28/04/2019;0.49;1;0;;
240289379;Laure;Manhattan;Hell's Kitchen;Entire home/apt;90;3;4;18/03/2019;0.90;1;0;;
89985620;Annette C;Brooklyn;Flatlands;Private room;42;2;13;26/06/2019;3.33;3;280;;
42121413;Tarik;Brooklyn;East Flatbush;Entire home/apt;190;4;13;01/07/2019;3.17;1;241;;
58220119;Rumiko;Manhattan;Harlem;Private room;300;2;1;27/05/2019;0.70;1;76;;
